id,waferMap,dieSize,lotName,waferIndex,waferMapDim,failureNum,trainTestNum
109211,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1291.0,lot7397,12.0,"(41, 41)",3,0
109212,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1291.0,lot7397,13.0,"(41, 41)",3,0
109213,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1291.0,lot7397,14.0,"(41, 41)",3,0
109214,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1291.0,lot7397,15.0,"(41, 41)",3,0
109215,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1291.0,lot7397,16.0,"(41, 41)",3,0
109216,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1291.0,lot7397,17.0,"(41, 41)",3,0
109217,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1291.0,lot7397,18.0,"(41, 41)",3,0
109218,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1291.0,lot7397,19.0,"(41, 41)",3,0
109219,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1291.0,lot7397,20.0,"(41, 41)",3,0
109220,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1291.0,lot7397,21.0,"(41, 41)",3,0
109221,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1291.0,lot7397,22.0,"(41, 41)",3,0
109222,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1291.0,lot7397,23.0,"(41, 41)",3,0
109223,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1291.0,lot7397,24.0,"(41, 41)",3,0
109224,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1291.0,lot7397,25.0,"(41, 41)",3,0
109733,"[[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0]
 [0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0]
 [0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0]
 [0 0 2 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0]
 [0 0 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 0 0]
 [0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0]
 [0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 2 1 0]
 [2 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 2 2 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2]
 [2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2]
 [0 1 1 1 1 2 1 1 1 1 1 1 1 1 1 2 2 2 2 1 1 1 1 1 1 1 2 1 1 1 2 1 1 1 0]
 [0 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0]
 [0 1 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 0]
 [0 0 1 2 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0]
 [0 0 0 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 0 0 0]
 [0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 0 0 0 0]
 [0 0 0 0 0 2 1 2 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 0 0 0 0 0]
 [0 0 0 0 0 0 0 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0]]",572.0,lot7433,2.0,"(22, 35)",0,0
110027,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1129.0,lot7455,12.0,"(39, 37)",0,0
110052,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1129.0,lot7456,12.0,"(39, 37)",0,0
110242,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1129.0,lot7464,5.0,"(39, 37)",4,0
110243,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1129.0,lot7464,6.0,"(39, 37)",2,0
110254,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1129.0,lot7464,17.0,"(39, 37)",2,0
110259,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1129.0,lot7464,22.0,"(39, 37)",4,0
110264,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1129.0,lot7465,2.0,"(39, 37)",2,0
110267,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1129.0,lot7465,5.0,"(39, 37)",4,0
110268,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1129.0,lot7465,6.0,"(39, 37)",2,0
110272,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1129.0,lot7465,10.0,"(39, 37)",4,0
110279,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1129.0,lot7465,17.0,"(39, 37)",2,0
110284,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",1129.0,lot7465,22.0,"(39, 37)",4,0
110991,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",776.0,lot7494,12.0,"(30, 34)",2,0
111108,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",776.0,lot7499,4.0,"(30, 34)",2,0
111133,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",776.0,lot7500,4.0,"(30, 34)",2,0
111405,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",776.0,lot7511,6.0,"(30, 34)",4,0
111406,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",776.0,lot7512,6.0,"(30, 34)",4,0
111786,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",776.0,lot7528,20.0,"(30, 34)",0,0
111791,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",776.0,lot7528,25.0,"(30, 34)",0,0
111811,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",776.0,lot7529,20.0,"(30, 34)",0,0
111816,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",776.0,lot7529,25.0,"(30, 34)",0,0
111836,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]",776.0,lot7530,20.0,"(30, 34)",0,0
111984,"[[0 0 0 0 0 0 0 0 0 0 1 2 2 1 2 1 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 2 1 1 2 1 1 1 1 2 1 1 2 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 2 2 1 1 1 1 1 1 1 2 1 1 2 1 0 0 0 0 0 0]
 [0 0 0 0 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 0 0 0 0]
 [0 0 0 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 0 0 0]
 [0 0 1 1 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 0 0]
 [0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 0 0]
 [0 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 0]
 [0 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 1 1 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 2 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 2 1 1 2 1 2 2 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1]
 [2 1 1 1 1 1 1 1 1 2 2 2 2 2 2 1 1 1 1 1 2 1 1 1 2 1]
 [1 2 1 1 2 1 1 1 2 1 1 2 2 2 1 1 1 1 1 1 1 1 1 2 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 2 1 2]
 [2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 1 1]
 [0 1 1 1 1 1 2 1 1 1 1 2 1 1 2 1 1 1 1 1 2 1 2 2 1 0]
 [0 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 1 0]
 [0 0 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0]
 [0 0 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 0 0]
 [0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 0 0 0]
 [0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 0 0 0 0]
 [0 0 0 0 0 1 2 2 1 1 1 1 1 1 1 1 2 2 1 1 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 2 1 1 1 1 1 1 1 1 2 1 1 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 2 2 1 1 2 1 0 0 0 0 0 0 0 0 0 0]]",533.0,lot7540,2.0,"(26, 26)",0,0
112008,"[[0 0 0 0 0 0 0 0 0 0 1 2 2 1 2 1 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 2 1 1 2 1 1 1 1 2 1 1 2 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 2 2 1 1 1 1 1 1 1 2 1 1 2 1 0 0 0 0 0 0]
 [0 0 0 0 1 1 1 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 0 0 0 0]
 [0 0 0 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 0 0 0]
 [0 0 1 1 1 1 1 2 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 0 0]
 [0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 2 0 0]
 [0 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 0]
 [0 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 1 1 1 1 1 1 1 1 0]
 [1 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 2 1 1 1 1 1 1 1 2]
 [1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 2 2 1 2 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 2 1 1 2 1 2 2 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1]
 [2 1 1 1 1 1 1 1 1 2 2 2 2 2 2 1 1 1 1 1 2 1 1 1 2 1]
 [1 2 1 1 2 1 1 1 2 1 1 2 2 2 1 1 1 1 1 1 1 1 1 2 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 2 2 1 2]
 [2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 1 2]
 [0 1 1 1 1 1 2 1 1 1 1 2 1 1 2 1 1 1 1 1 2 1 2 2 1 0]
 [0 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 1 2 1 1 1 1 1 2 0]
 [0 0 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0]
 [0 0 2 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 2 0 0]
 [0 0 0 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 1 2 1 2 0 0 0]
 [0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 0 0 0 0]
 [0 0 0 0 0 2 2 2 1 1 1 1 1 1 1 1 2 2 1 1 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 2 1 2 1 1 1 2 1 1 2 1 1 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 2 2 1 1 2 2 0 0 0 0 0 0 0 0 0 0]]",533.0,lot7541,2.0,"(26, 26)",0,0
112080,"[[0 0 0 0 0 0 0 0 0 0 1 1 2 2 1 1 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 1 2 2 2 2 1 2 1 2 2 1 2 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 1 1 2 1 1 1 2 1 1 2 1 1 1 1 0 0 0 0 0 0]
 [0 0 0 0 2 2 1 2 1 2 2 1 1 1 1 1 1 1 1 1 1 2 0 0 0 0]
 [0 0 0 1 2 2 2 1 2 1 1 2 1 1 2 1 1 2 1 1 2 2 2 0 0 0]
 [0 0 1 2 1 2 1 2 1 2 1 1 2 2 2 2 2 1 1 1 2 1 2 1 0 0]
 [0 0 2 2 2 2 2 1 1 2 1 1 2 1 2 1 1 2 2 1 1 1 1 1 0 0]
 [0 2 1 2 2 2 1 1 1 1 1 1 2 2 2 1 1 1 1 1 1 1 1 1 2 0]
 [0 1 2 1 2 2 1 1 2 1 2 2 2 2 1 2 1 2 1 1 1 1 2 2 2 0]
 [2 2 2 2 1 1 1 2 1 2 1 1 2 1 2 1 1 1 1 1 2 1 1 1 1 1]
 [2 1 2 1 2 1 2 1 2 1 2 2 1 1 1 1 1 2 1 1 1 1 2 2 1 1]
 [1 2 2 2 2 2 2 1 2 2 1 1 2 2 1 1 1 1 2 1 1 1 2 2 1 1]
 [2 2 1 1 2 1 2 1 1 2 1 2 2 2 2 1 1 1 2 1 1 1 1 1 1 1]
 [2 1 2 2 1 2 1 2 1 1 1 2 2 2 1 1 1 2 2 2 1 1 1 1 2 2]
 [1 2 2 2 2 1 2 2 2 1 2 1 2 1 1 1 1 2 2 2 2 1 1 1 2 2]
 [1 2 2 1 1 2 1 2 2 1 2 2 2 1 2 1 1 2 2 1 2 1 2 2 1 2]
 [1 2 2 2 1 1 1 2 2 1 2 2 2 1 2 1 2 1 1 2 2 1 1 1 1 2]
 [0 2 1 2 2 1 2 2 2 1 1 2 2 2 1 1 2 2 1 2 1 1 1 1 1 0]
 [0 2 2 2 1 2 2 1 1 2 1 1 2 2 2 2 2 2 1 2 1 1 2 2 1 0]
 [0 0 2 2 2 2 2 1 2 2 2 2 2 1 2 2 2 1 1 1 1 1 2 2 0 0]
 [0 0 2 2 2 2 2 2 2 2 2 2 2 1 2 1 2 2 1 1 1 2 1 2 0 0]
 [0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 2 0 0 0]
 [0 0 0 0 2 2 2 1 2 2 2 2 2 2 2 1 2 2 2 2 1 2 0 0 0 0]
 [0 0 0 0 0 2 2 2 2 2 2 2 2 1 2 2 1 2 2 1 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 2 1 2 2 2 2 2 2 2 2 2 2 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 2 2 2 1 2 2 0 0 0 0 0 0 0 0 0 0]]",533.0,lot7545,18.0,"(26, 26)",5,0
112377,"[[0 0 0 0 0 0 0 0 0 0 1 1 1 2 2 2 0 0 0 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 2 2 2 2 1 1 2 2 2 2 2 2 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 2 1 2 1 2 1 1 2 1 1 2 2 2 2 0 0 0 0 0 0]
 [0 0 0 0 2 2 1 2 2 1 2 1 1 2 1 2 1 2 1 2 1 2 0 0 0 0]
 [0 0 0 2 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 2 2 2 1 0 0 0]
 [0 0 2 2 2 1 1 2 1 2 2 2 2 1 1 2 2 1 2 2 2 1 2 2 0 0]
 [0 0 1 2 1 2 2 1 2 1 1 2 2 1 2 1 1 1 1 1 1 2 2 2 0 0]
 [0 2 2 1 2 1 2 1 1 1 2 1 1 2 1 2 2 2 2 1 2 2 2 2 1 0]
 [0 1 2 1 2 2 1 2 1 2 2 2 1 1 1 1 2 1 2 2 2 2 1 1 2 0]
 [1 2 2 1 1 1 2 2 1 2 1 1 1 2 2 2 2 2 2 2 2 2 2 2 1 1]
 [1 2 1 1 1 1 2 1 1 1 1 1 1 2 2 1 1 1 2 2 2 2 2 2 2 2]
 [2 1 1 2 2 1 1 1 1 2 1 1 1 2 1 1 1 1 1 2 1 1 2 2 2 2]
 [2 1 1 2 2 1 2 1 1 2 1 2 2 1 1 1 1 1 2 1 1 2 2 1 2 2]
 [2 2 2 1 2 1 2 1 1 2 1 1 2 2 1 1 1 2 1 2 2 1 2 2 2 2]
 [1 2 1 2 1 1 1 2 1 2 1 2 1 1 1 1 1 1 2 2 2 1 2 1 1 1]
 [2 1 1 2 2 1 1 2 1 1 1 1 2 1 1 1 1 2 1 2 1 2 1 2 2 2]
 [2 2 2 1 1 2 2 1 1 2 2 1 1 2 2 1 1 2 2 1 1 2 2 1 2 2]
 [0 1 1 1 1 1 1 2 2 2 2 2 1 1 2 1 1 2 1 1 2 1 2 2 2 0]
 [0 2 1 2 1 2 1 2 2 1 2 2 1 1 1 2 1 2 1 1 1 2 2 2 2 0]
 [0 0 2 1 2 2 2 2 2 2 1 1 2 2 1 1 1 1 1 1 2 1 2 2 0 0]
 [0 0 2 2 1 2 2 1 1 1 2 1 2 2 2 1 2 1 2 1 2 2 2 2 0 0]
 [0 0 0 2 2 1 2 1 1 1 2 2 2 1 1 2 2 1 2 2 1 2 1 0 0 0]
 [0 0 0 0 2 2 2 1 1 2 1 1 2 2 2 1 2 2 2 1 2 2 0 0 0 0]
 [0 0 0 0 0 1 2 1 1 1 1 2 2 2 1 2 2 2 2 2 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 1 1 2 1 1 2 2 2 1 1 1 2 0 0 0 0 0 0 0]
 [0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 1 0 0 0 0 0 0 0 0 0 0]]",533.0,lot7558,9.0,"(26, 26)",5,0
